Filename,Subject,Gender,Item,Semantics,Picture,TargetMax,TargetMin,TargetPitch,TargetDifference,Duration,TargetIntensity,Syllables,Frequency,Semantics2,Freq-logwf,Freq-logcd,Freq-subtlcd,Freq-subtlwf,Filler
S6T10Wstepping_P__M_,6,F,stepping,P,M,225.7570724,166.8049394,183.3171162,58.95213298,0.626766061,45.94009525,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S7T10Wstepping_P__T_,7,M,stepping,P,T,160.4892104,138.3082147,145.9391301,22.18099568,0.585305544,47.79988275,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S8T10Wstepping_P__S_,8,F,stepping,P,S,244.6030367,185.0812631,203.1597055,59.52177359,0.61819712,49.77615398,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S9T10Wstepping_P__M_,9,F,stepping,P,M,259.2575981,224.8255887,235.700928,34.43200943,0.623429159,45.06774621,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S46T10Wstepping_P__T_,46,M,stepping,P,T,112.2130861,98.52338938,102.2649124,13.68969672,0.541395963,54.19500283,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S47T10Wstepping_P__S_,47,M,stepping,P,S,129.5145405,111.2766842,116.5844531,18.2378563,0.734933092,52.71670686,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S48T10Wstepping_P__M_,48,M,stepping,P,M,139.2297627,117.6007406,126.1243617,21.62902212,0.560393995,51.7631339,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S49T10Wstepping_P__T_,49,M,stepping,P,T,108.5753865,98.16409721,103.813521,10.41128929,0.861497978,43.95350501,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S56T10Wstepping_P__S_,56,M,stepping,P,S,112.7080146,63.23726094,88.04024301,49.47075363,0.78039203,54.43187302,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S57T10Wstepping_P__M_,57,M,stepping,P,M,125.3018869,102.8256021,113.8317898,22.47628475,0.851101347,55.20864216,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S58T10Wstepping_P__T_,58,M,stepping,P,T,124.3454978,108.8554782,119.6855344,15.49001962,0.59454948,51.64422122,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S59T10Wstepping_P__S_,59,M,stepping,P,S,118.3599694,109.3299887,113.6769761,9.0299807,0.735299101,53.85216097,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S60T10Wstepping_P__M_,60,M,stepping,P,M,162.8845462,107.1294628,122.5942699,55.75508336,0.649039309,55.78093578,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S61T10Wstepping_P__T_,61,M,stepping,P,T,129.719051,68.44990001,104.2384509,61.26915102,0.716607246,53.38834898,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S63T10Wstepping_P__M_,63,M,stepping,P,M,110.9394415,94.67453891,105.4844855,16.26490258,0.696337135,57.42179493,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S50T10Wstepping_P__S_,50,F,stepping,P,S,269.1367404,219.7690017,236.6477756,49.36773869,0.796405465,44.75967951,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S51T10Wstepping_P__M_,51,F,stepping,P,M,262.5009458,212.7871737,227.0137927,49.71377219,0.597050088,45.48224267,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S52T10Wstepping_P__T_,52,F,stepping,P,T,296.5267202,215.8694745,249.9198924,80.65724574,0.815112188,48.1379885,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S53T10Wstepping_P__S_,53,F,stepping,P,S,180.8093364,166.4560395,174.3382507,14.35329692,0.81549184,44.80292967,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S54T10Wstepping_P__M_,54,F,stepping,P,M,299.7726395,221.3720103,255.1694282,78.40062921,0.686526279,55.46187351,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S55T10Wstepping_P__T_,55,F,stepping,P,T,282.2557261,196.6802919,216.4972804,85.57543421,0.87452092,53.27724797,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S62T10Wstepping_P__S_,62,F,stepping,P,S,231.0947552,191.7669731,211.5111764,39.32778207,0.652947709,61.7998992,2,0.6021,Foot,2.5514,2.4997,3.76,6.96,C
S1T8Wstomping_P__M_,1,F,stomping,P,M,268.0519142,227.1368352,244.8593607,40.91507898,0.768929439,39.25733443,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S10T8Wstomping_P__M_,10,M,stomping,P,M,153.2156972,115.980297,131.5788032,37.23540018,0.613711959,38.47661828,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S11T8Wstomping_P__T_,11,M,stomping,P,T,129.0055746,98.8676894,113.3532412,30.1378852,0.774739738,38.39122916,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S12T8Wstomping_P__S_,12,F,stomping,P,S,316.2219011,249.0445483,274.921545,67.17735285,0.744170549,39.460399,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S13T8Wstomping_P__M_,13,F,stomping,P,M,237.534205,198.8103504,210.5603388,38.72385457,0.767852662,48.96724366,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S14T8Wstomping_P__T_,14,F,stomping,P,T,223.2006435,100.5225412,182.8990232,122.6781023,0.635616789,46.88938875,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S15T8Wstomping_P__S_,15,F,stomping,P,S,238.565672,171.0993914,191.5005471,67.46628064,0.913047863,51.39508846,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S16T8Wstomping_P__M_,16,F,stomping,P,M,228.6717803,157.5660837,174.6652334,71.10569655,0.722968206,57.13565999,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S17T8Wstomping_P__T_,17,M,stomping,P,T,126.8068085,107.3822162,118.3851508,19.42459229,0.73253544,61.38361639,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S18T8Wstomping_P__S_,18,F,stomping,P,S,233.6567804,159.2255135,197.6470345,74.43126688,0.666971285,56.96829743,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S19T8Wstomping_P__M_,19,F,stomping,P,M,280.4984755,120.6042518,212.1901039,159.8942237,0.964614209,55.41423605,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S2T8Wstomping_P__T_,2,F,stomping,P,T,254.5394162,198.0764403,215.7103879,56.46297591,0.702313356,43.95537695,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S20T8Wstomping_P__T_,20,M,stomping,P,T,110.7194705,90.99788922,97.20599343,19.72158127,0.720869097,57.75257103,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S21T8Wstomping_P__S_,21,F,stomping,P,S,256.9621286,227.9907765,240.9256183,28.97135207,0.740248664,54.91388813,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S22T8Wstomping_P__M_,22,F,stomping,P,M,200.3592189,164.4600228,176.9860784,35.89919608,0.654730473,54.65506786,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S23T8Wstomping_P__T_,23,F,stomping,P,T,283.869535,112.2970436,212.2371701,171.5724914,0.692638471,59.26958302,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S24T8Wstomping_P__S_,24,F,stomping,P,S,188.6772622,100.2450002,168.4326249,88.43226202,1.093084196,53.12006383,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S25T8Wstomping_P__M_,25,F,stomping,P,M,268.3876543,235.1837497,245.2156848,33.20390462,0.819948844,51.6445495,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S26T8Wstomping_P__T_,26,F,stomping,P,T,283.77327,214.460265,236.9693305,69.31300507,0.89600086,49.88428285,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S27T8Wstomping_P__S_,27,M,stomping,P,S,129.745341,104.4343095,115.9291347,25.31103158,0.837203806,52.58921574,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S28T8Wstomping_P__M_,28,F,stomping,P,M,279.0298012,214.514729,242.0668026,64.51507228,0.790315052,51.21311935,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S29T8Wstomping_P__T_,29,F,stomping,P,T,252.5469961,190.6868865,212.2312409,61.86010967,0.752274682,55.70442119,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S3T8Wstomping_P__S_,3,F,stomping,P,S,251.0219405,89.45847577,211.0710467,161.5634647,0.837105938,38.18811678,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S30T8Wstomping_P__S_,30,F,stomping,P,S,283.0538695,217.6064301,240.928961,65.44743942,0.749281287,57.93754396,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S31T8Wstomping_P__M_,31,M,stomping,P,M,178.2123533,71.4335982,152.1683573,106.7787551,0.697937356,57.24376717,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S32T8Wstomping_P__T_,32,F,stomping,P,T,261.903991,218.4077363,227.9865909,43.49625474,0.777143564,53.29135372,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S33T8Wstomping_P__S_,33,F,stomping,P,S,211.8896648,158.2313155,183.1138195,53.65834931,0.767151213,51.34136557,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S34T8Wstomping_P__M_,34,F,stomping,P,M,301.4279026,225.0543781,251.0075695,76.37352444,0.68071474,49.17087796,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S35T8Wstomping_P__T_,35,F,stomping,P,T,247.2098964,101.5234025,156.8185727,145.6864939,0.826485253,52.47857538,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S36T8Wstomping_P__S_,36,F,stomping,P,S,219.7125881,180.6286245,199.4036781,39.0839636,0.747684394,41.91337739,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S37T8Wstomping_P__M_,37,M,stomping,P,M,110.194098,96.43953263,103.2503747,13.75456539,0.722404256,44.88733889,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S38T8Wstomping_P__T_,38,M,stomping,P,T,101.1794772,95.85287835,99.06757248,5.326598881,0.745296046,43.67436181,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S39T8Wstomping_P__S_,39,M,stomping,P,S,88.26633416,80.96173836,84.08763627,7.304595798,0.637450538,48.51369304,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S4T8Wstomping_P__M_,4,M,stomping,P,M,149.1705719,132.9430646,136.7446683,16.22750734,0.618475114,50.86256518,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S40T8Wstomping_P__M_,40,M,stomping,P,M,116.2263971,91.7501349,100.6114709,24.47626221,0.720851118,40.99191144,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S41T8Wstomping_P__T_,41,M,stomping,P,T,130.1152304,110.4524538,118.7886693,19.66277664,0.668803533,46.5913582,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S42T8Wstomping_P__S_,42,M,stomping,P,S,123.5564726,106.4626579,113.1084374,17.0938147,1.285555483,47.64159782,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S43T8Wstomping_P__M_,43,F,stomping,P,M,270.148075,212.4982483,235.1689103,57.64982675,1.014914505,44.68174945,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S44T8Wstomping_P__T_,44,F,stomping,P,T,281.847667,106.8222088,222.0221922,175.0254581,0.823234876,47.52150379,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S45T8Wstomping_P__S_,45,M,stomping,P,S,119.8242538,85.431918,101.1187162,34.39233583,0.643330767,49.70553707,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S5T8Wstomping_P__T_,5,F,stomping,P,T,209.5955687,169.0832538,191.2183556,40.51231495,0.827574035,54.17567846,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S6T8Wstomping_P__S_,6,F,stomping,P,S,230.5788812,169.5192397,188.4994461,61.05964147,0.743883215,43.86349925,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S7T8Wstomping_P__M_,7,M,stomping,P,M,152.3078889,136.5833763,142.1312793,15.72451256,0.640552088,43.90894924,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S8T8Wstomping_P__T_,8,F,stomping,P,T,243.6161717,167.5284243,196.8349478,76.08774745,0.736652012,52.43331926,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S9T8Wstomping_P__S_,9,F,stomping,P,S,227.8181691,207.9868199,217.0879237,19.83134923,0.614144607,43.9945296,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S46T8Wstomping_P__M_,46,M,stomping,P,M,103.9330621,92.77574434,98.23316381,11.15731776,0.683269752,53.02234583,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S47T8Wstomping_P__T_,47,M,stomping,P,T,142.3829523,106.2813668,115.7415786,36.10158555,0.958396694,53.07596449,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S48T8Wstomping_P__S_,48,M,stomping,P,S,128.7602548,111.9678195,119.4032855,16.79243532,0.567938905,53.53152169,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S56T8Wstomping_P__T_,56,M,stomping,P,T,103.7295392,86.42124345,93.50138543,17.30829576,0.773767024,52.02810059,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S57T8Wstomping_P__S_,57,M,stomping,P,S,129.6526635,97.69220211,113.5238764,31.96046143,0.823997836,60.4598446,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S58T8Wstomping_P__M_,58,M,stomping,P,M,132.533855,104.9288388,115.6904346,27.60501622,0.591082925,48.97590543,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S59T8Wstomping_P__T_,59,M,stomping,P,T,106.8241106,94.35867275,98.77865133,12.46543785,0.776889886,55.51290772,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S60T8Wstomping_P__S_,60,M,stomping,P,S,123.7828536,99.46851731,108.5746971,24.3143363,0.683626672,54.40318915,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S61T8Wstomping_P__M_,61,M,stomping,P,M,130.6916534,60.13280886,106.3460994,70.55884456,0.629556545,58.11597906,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S63T8Wstomping_P__S_,63,M,stomping,P,S,112.1361331,95.31521432,99.29945097,16.82091875,0.719953837,61.39346317,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S50T8Wstomping_P__T_,50,F,stomping,P,T,261.8694645,202.041296,226.0202202,59.82816851,1.050486744,45.00838434,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S51T8Wstomping_P__S_,51,F,stomping,P,S,251.9559719,192.8464868,211.4061432,59.1094851,0.605986014,49.74897073,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S52T8Wstomping_P__M_,52,F,stomping,P,M,259.9301716,215.1651357,235.094951,44.76503581,0.824795452,48.38837076,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S53T8Wstomping_P__T_,53,F,stomping,P,T,224.9858011,160.1006318,176.9478907,64.88516934,0.81611293,47.68340889,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S54T8Wstomping_P__S_,54,F,stomping,P,S,280.3424199,120.8735269,229.9839197,159.468893,0.817062992,55.91997361,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S55T8Wstomping_P__M_,55,F,stomping,P,M,229.9954596,100.1091983,184.6158938,129.8862613,0.98225894,55.30092293,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S62T8Wstomping_P__T_,62,F,stomping,P,T,280.1983843,195.7744255,228.2460074,84.4239588,0.811713272,63.04444996,2,NA,Foot,1.7559,1.7404,0.64,1.1,C
S1T17Wtalking_V__M_,1,F,talking,V,M,274.5039979,119.0112676,249.0236168,155.4927303,0.971979902,35.15466051,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S10T17Wtalking_V__M_,10,M,talking,V,M,134.808111,118.0308147,123.8743909,16.77729621,0.515050975,39.76110511,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S11T17Wtalking_V__T_,11,M,talking,V,T,134.4134836,106.9205264,116.941794,27.49295713,0.509157046,43.65003212,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S12T17Wtalking_V__S_,12,F,talking,V,S,291.2467562,241.8834658,275.6725871,49.36329036,0.575062876,42.64233431,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S13T17Wtalking_V__M_,13,F,talking,V,M,254.5938711,100.4824688,214.8844729,154.1114023,0.441686586,48.98043928,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S14T17Wtalking_V__T_,14,F,talking,V,T,251.1443277,100.0636902,211.4245311,151.0806376,0.481170943,43.90970957,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S15T17Wtalking_V__S_,15,F,talking,V,S,236.9329364,186.3620983,207.7145603,50.57083811,0.519894924,58.47058157,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S16T17Wtalking_V__M_,16,F,talking,V,M,209.1973624,159.5892561,174.5026019,49.60810621,0.598772475,56.95532773,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S17T17Wtalking_V__T_,17,M,talking,V,T,NA,NA,NA,NA,2.834729158,24.78609374,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S18T17Wtalking_V__S_,18,F,talking,V,S,222.7573545,168.7721559,191.7558239,53.98519861,0.422596253,57.15170686,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S19T17Wtalking_V__M_,19,F,talking,V,M,269.9399105,192.0429823,236.3414157,77.89692823,0.804495642,59.33765053,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S2T17Wtalking_V__T_,2,F,talking,V,T,237.2833704,172.0570176,206.2928928,65.2263528,0.44575678,44.76637878,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S20T17Wtalking_V__T_,20,M,talking,V,T,102.7525104,93.0723932,98.59587904,9.680117158,0.59440442,52.74417283,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S21T17Wtalking_V__S_,21,F,talking,V,S,263.80771,214.5998836,229.5192515,49.20782633,0.594753852,54.75438999,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S22T17Wtalking_V__M_,22,F,talking,V,M,215.0350783,177.9176148,187.4237009,37.11746347,0.485253153,57.83259183,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S23T17Wtalking_V__T_,23,F,talking,V,T,282.366354,247.2590348,259.0948213,35.10731924,0.572626486,60.07962513,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S24T17Wtalking_V__S_,24,F,talking,V,S,225.9359398,101.4423789,158.0022576,124.4935609,0.677910289,57.74775489,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S25T17Wtalking_V__M_,25,F,talking,V,M,246.7469019,112.2947021,197.8871736,134.4521998,0.580999064,55.60319358,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S26T17Wtalking_V__T_,26,F,talking,V,T,311.5190316,100.6313473,247.916358,210.8876843,0.676211741,48.59435311,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S27T17Wtalking_V__S_,27,M,talking,V,S,139.6094806,114.8169133,125.7717114,24.79256735,0.585118527,58.92828004,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S28T17Wtalking_V__M_,28,F,talking,V,M,286.5034903,232.1867507,269.2647362,54.31673957,0.521193389,50.09426616,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S29T17Wtalking_V__T_,29,F,talking,V,T,263.5921876,188.6969619,211.1578126,74.89522565,0.609210042,57.26885649,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S3T17Wtalking_V__S_,3,F,talking,V,S,241.8476578,205.0479833,221.1869459,36.79967451,0.603535973,39.47432171,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S30T17Wtalking_V__S_,30,F,talking,V,S,273.8637256,215.3980384,230.1756064,58.46568727,0.627297329,56.46412183,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S31T17Wtalking_V__M_,31,M,talking,V,M,184.6970676,62.95725513,110.2738965,121.7398125,0.480997153,58.53586565,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S32T17Wtalking_V__T_,32,F,talking,V,T,251.4643835,199.1268263,221.0905386,52.33755722,0.555232894,53.11946852,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S33T17Wtalking_V__S_,33,F,talking,V,S,220.4847824,170.4879769,185.3886302,49.99680548,0.658063723,51.53285791,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S34T17Wtalking_V__M_,34,F,talking,V,M,297.7987706,228.872802,246.8011257,68.92596854,0.540076142,54.80376771,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S35T17Wtalking_V__T_,35,F,talking,V,T,306.8965058,205.483633,248.1507095,101.4128728,0.539728724,54.45852375,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S36T17Wtalking_V__S_,36,F,talking,V,S,249.7281647,171.4763228,193.8867531,78.25184192,0.491056685,48.91766274,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S37T17Wtalking_V__M_,37,M,talking,V,M,102.9026388,92.08362669,98.65889863,10.81901212,0.471632924,46.29282439,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S38T17Wtalking_V__T_,38,M,talking,V,T,103.6353656,79.74162613,92.33352089,23.8937395,0.597815386,48.11419028,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S39T17Wtalking_V__S_,39,M,talking,V,S,102.9837526,87.77623184,96.5618479,15.20752075,0.449469164,49.10220627,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S4T17Wtalking_V__M_,4,M,talking,V,M,139.779815,126.7820946,131.9736586,12.99772044,0.514358215,54.96579226,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S40T17Wtalking_V__M_,40,M,talking,V,M,125.8159731,93.58569019,106.3505774,32.23028292,0.446621395,50.51448685,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S41T17Wtalking_V__T_,41,M,talking,V,T,120.0154428,106.1506093,113.1553903,13.86483347,0.476612909,52.38365151,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S42T17Wtalking_V__S_,42,M,talking,V,S,123.9979985,60.10794521,104.0035696,63.8900533,0.913603597,52.85428754,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S43T17Wtalking_V__M_,43,F,talking,V,M,280.7433644,97.35822318,222.446471,183.3851412,0.719149051,47.52791747,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S44T17Wtalking_V__T_,44,F,talking,V,T,303.4882184,230.7863293,265.7840203,72.70188912,0.527465069,50.92804753,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S45T17Wtalking_V__S_,45,M,talking,V,S,111.8716023,90.20643937,96.49352754,21.66516292,0.482649405,49.31775561,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S5T17Wtalking_V__T_,5,F,talking,V,T,230.0770327,194.0951393,204.737004,35.98189341,0.529195177,50.97424028,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S6T17Wtalking_V__S_,6,F,talking,V,S,227.3486323,172.3244516,184.7572982,55.02418073,0.50678071,44.6687826,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S7T17Wtalking_V__M_,7,M,talking,V,M,154.8952096,128.0350393,137.8691029,26.8601703,0.435220285,48.42723358,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S8T17Wtalking_V__T_,8,F,talking,V,T,268.332066,189.9228703,217.2643986,78.40919567,0.639115678,57.14557066,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S9T17Wtalking_V__S_,9,F,talking,V,S,256.8434295,188.7304819,220.3298484,68.11294759,0.504237964,48.6131643,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S46T17Wtalking_V__M_,46,M,talking,V,M,113.4084997,94.91375056,100.0387361,18.49474911,0.528933252,51.57965121,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S47T17Wtalking_V__T_,47,M,talking,V,T,158.2684151,113.0446822,125.5617408,45.2237329,0.674601944,58.95658195,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S48T17Wtalking_V__S_,48,M,talking,V,S,143.186811,125.7631539,131.9015952,17.42365703,0.447106137,53.10336133,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S56T17Wtalking_V__T_,56,M,talking,V,T,119.8937522,103.8754117,110.8695767,16.01834045,0.450989432,53.58527232,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S57T17Wtalking_V__S_,57,M,talking,V,S,143.3557118,102.4696007,114.7164765,40.88611108,0.632817834,60.5782224,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S58T17Wtalking_V__M_,58,M,talking,V,M,143.1712978,104.2965787,119.4753618,38.87471911,0.477746413,52.3197089,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S59T17Wtalking_V__T_,59,M,talking,V,T,119.166071,109.3052699,114.3654531,9.860801108,0.522427785,59.3798744,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S60T17Wtalking_V__S_,60,M,talking,V,S,148.0184221,102.6605255,110.5297888,45.35789663,0.630648677,56.52030155,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S61T17Wtalking_V__M_,61,M,talking,V,M,132.6210452,60.36682829,107.8386846,72.25421689,0.550640887,56.62896382,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S63T17Wtalking_V__S_,63,M,talking,V,S,121.8860332,104.9785035,111.6292195,16.90752967,0.575579672,60.7864008,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S50T17Wtalking_V__T_,50,F,talking,V,T,259.2792668,196.3611173,227.347132,62.91814947,0.829326048,48.04646154,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S51T17Wtalking_V__S_,51,F,talking,V,S,251.6077494,203.5049187,219.2634072,48.10283063,0.507224028,51.3941346,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S52T17Wtalking_V__M_,52,F,talking,V,M,311.3434043,104.3902216,235.6076056,206.9531827,0.80939088,51.38314899,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S53T17Wtalking_V__T_,53,F,talking,V,T,222.2264813,167.4644162,182.9873738,54.76206519,0.623869053,48.76122829,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S54T17Wtalking_V__S_,54,F,talking,V,S,259.1245012,95.93867041,206.987224,163.1858308,0.537791778,54.71887524,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S55T17Wtalking_V__M_,55,F,talking,V,M,272.4948615,87.32575125,185.4759987,185.1691102,0.585500159,55.88271717,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S62T17Wtalking_V__T_,62,F,talking,V,T,239.0560439,98.88524029,197.9880744,140.1708036,0.574985158,62.52117513,2,2.721,LowVocal,4.4046,3.8422,82.88,497.75,C
S1T11Wwalking_P__T_,1,F,walking,P,T,274.9802371,231.8578691,254.8749895,43.12236799,0.832741525,37.02641441,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S10T11Wwalking_P__T_,10,M,walking,P,T,239.3342876,65.55505809,122.9248126,173.7792295,0.548933573,41.45809057,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
S11T11Wwalking_P__S_,11,M,walking,P,S,123.1072531,89.10053609,103.6899838,34.00671704,0.432857167,41.7623298,2,1.6435,Foot,3.5829,3.3929,29.45,75.02,C
