Filename	 Segmentlabel	TargetMax	TargetMin	TargetPitch	TargetDifference Duration	TargetIntensity   
 S20-CT_v_7-CD_22-N47 co 247.81524879463151 201.1158230239733 209.00874278789567 46.69942577065822 0.5679187507848331 45.464566449754216 
 S20-CT_v_7-CD_22-N47 p 449.8857274095017 167.70941907391634 203.04912465481587 282.1763083355854 0.8497104973574614 43.724201405768234 
 S20-CT_v_7-CD_22-N47 v 201.06257459691625 164.3947359525427 184.09111884116612 36.667838644373546 0.4638725674349402 42.41886819895908 
 S20-CT_v_7-CD_22-N47 pv 432.94726567073803 147.6434846508934 202.69578194412586 285.3037810198446 1.0057797723823008 39.94406126563245 
 S20-CT_v_8-CD_9-N17 o --undefined-- --undefined-- --undefined-- --undefined-- 1.4268848834115115 27.664164679752695 
 S20-CT_v_8-CD_9-N17 co 216.8603444081182 205.4232997763188 210.02672275322007 11.43704463179941 0.3936025564015835 49.35519047189562 
 S20-CT_v_8-CD_9-N17 p 212.3238350663248 184.31814589025942 193.78363630131543 28.005689176065374 0.5736547896491169 47.5628549864854 
 S20-CT_v_8-CD_9-N17 v 185.48611621061957 173.47229417504363 178.1290785758574 12.013822035575942 0.3307936378268628 47.51230676367992 
 S20-CT_v_8-CD_9-N17 pv 203.53400363531372 164.10419845244454 178.62759607418207 39.42980518286919 1.0635643545319389 39.83967035485229 
 S20-CT_v_9-CD_25-N52 o --undefined-- --undefined-- --undefined-- --undefined-- 1.5671199096020705 26.26721846187409 
 S20-CT_v_9-CD_25-N52 co 227.4701336398218 189.32494774480006 197.35588192951087 38.14518589502174 0.5134626736852832 38.12399721625717 
 S20-CT_v_9-CD_25-N52 p 192.7362563249224 174.01387404527838 183.9234433915497 18.722382279644023 0.529261525183292 42.54178114375816 
 S20-CT_v_9-CD_25-N52 v 204.42052572909265 174.9737072590172 184.60003708386748 29.446818470075442 0.3989210003247199 49.65886344818394 
 S20-CT_v_9-CD_25-N52 pv 194.85959920503402 159.5015123339247 177.14597691194405 35.35808687110932 0.9716293671275356 39.80453044540574 
 S21-CT_f_1-CD_26-N49 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7134531901755388 32.222035532056864 
 S21-CT_f_1-CD_26-N49 co 430.9685700804861 223.00198067357368 246.74138148441142 207.9665894069124 0.35719732699507434 60.812894112743706 
 S21-CT_f_1-CD_26-N49 p 264.77589978928046 196.23595757843592 220.3046139292419 68.53994221084454 0.4992644456862969 55.459385351547034 
 S21-CT_f_1-CD_26-N49 c 206.15140298422438 177.76978321634584 191.62414723135146 28.381619767878533 0.3247248427227949 51.23545103032399 
 S21-CT_f_1-CD_26-N49 v 212.05490514752165 185.42975506976967 200.37079420957323 26.625150077751982 0.5845047169010309 56.33338415826894 
 S21-CT_f_10-CD_28-N20 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6024899326980314 31.090979554863424 
 S21-CT_f_10-CD_28-N20 co 247.814985285639 223.59213651907086 240.82024509689273 24.22284876656815 0.4304376352283251 60.22998848699028 
 S21-CT_f_10-CD_28-N20 p 275.09094882230374 217.0465853113218 226.6424865163738 58.04436351098195 0.6379700664991248 54.676616411604606 
 S21-CT_f_10-CD_28-N20 c 216.5802724178796 200.28090985278178 204.38707049588075 16.299362565097823 0.31514184007788115 51.44243574876866 
 S21-CT_f_10-CD_28-N20 v 219.65431989039064 197.25713209233436 207.06686361712508 22.39718779805628 0.43812402157168795 54.73375125842966 
 S21-CT_f_10-CD_28-N20 pv 241.81207194566701 176.03149947714962 197.04524335700975 65.78057246851739 1.1952330763929386 47.200310919165965 
 S21-CT_f_11-CD_15-N26 o --undefined-- --undefined-- --undefined-- --undefined-- 0.561420854211462 23.98218054158288 
 S21-CT_f_11-CD_15-N26 co 247.2210577649136 215.97394602949583 230.7738337734169 31.247111735417775 0.3412702747927858 56.9137092036089 
 S21-CT_f_11-CD_15-N26 p 254.6245632782651 184.04096713660522 218.21490323549108 70.58359614165988 0.6515159791498637 53.46506414729915 
 S21-CT_f_11-CD_15-N26 c 214.3700861593073 186.4314903902918 201.86282762051732 27.938595769015507 0.3218799182704686 53.00595771133073 
 S21-CT_f_11-CD_15-N26 v 223.43908225125728 176.90054035930063 201.26011812967334 46.53854189195664 0.5119054121891786 52.45466388899599 
 S21-CT_f_11-CD_15-N26 pv 213.7240465391491 179.81115333396184 195.96455792441623 33.91289320518726 0.5933449095829118 53.07246320844593 
 S21-CT_f_12-CD_19-N14 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7337580704477911 28.063577995186336 
 S21-CT_f_12-CD_19-N14 co 245.36561678640658 220.76951934135914 236.2455395574643 24.596097445047434 0.44915870866212315 56.15137899135676 
 S21-CT_f_12-CD_19-N14 p 395.55273573848285 202.26192518325556 229.57395890468587 193.2908105552273 0.5976094683046893 55.22578516165991 
 S21-CT_f_12-CD_19-N14 c 224.2977113167267 140.5360298329502 193.63819492529197 83.7616814837765 0.37303011397362784 51.383085762827164 
 S21-CT_f_12-CD_19-N14 v 233.23481680335883 191.94261965677552 204.45833752524138 41.292197146583305 0.45677156813097275 53.13747005287201 
 S21-CT_f_12-CD_19-N14 pv 380.30087549838265 171.4942900327181 202.00428034651497 208.80658546566454 0.6280609061800875 53.29021011828077 
 S21-CT_f_13-CD_30-N33 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6778541188775072 28.65558807189862 
 S21-CT_f_13-CD_30-N33 co 245.79844361353335 215.38847256098327 232.44263749056677 30.409971052550077 0.36429738364680475 61.76516738952799 
 S21-CT_f_13-CD_30-N33 p 248.2198713469209 207.903815829295 223.15216184836146 40.3160555176259 0.5176857557086172 53.0668568646564 
 S21-CT_f_13-CD_30-N33 c 220.4829668282542 195.42487402891786 205.14320320265224 25.05809279933635 0.3259502906313514 51.712482544932946 
 S21-CT_f_13-CD_30-N33 v 226.68751676196194 186.53525322559557 201.0246798515442 40.15226353636638 0.44099156967771136 51.19575880181359 
 S21-CT_f_13-CD_30-N33 pv 378.18052002986553 139.37549360245953 198.1082668581726 238.805026427406 0.9126608137677841 51.35341565352522 
 S21-CT_f_14-CD_12-N9 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7612385833977645 28.120624801301435 
 S21-CT_f_14-CD_12-N9 co 291.54437007126734 233.29485581176206 245.33451681974358 58.249514259505276 0.4395606235814117 61.55827024989122 
 S21-CT_f_14-CD_12-N9 p 440.6534273857831 205.9845220921659 248.88928624655438 234.66890529361723 0.6089326069797536 56.68401521669857 
 S21-CT_f_14-CD_12-N9 c 208.6664413973438 172.0573606938101 198.8057060281821 36.60908070353369 0.35890729815362965 54.54906029588968 
 S21-CT_f_14-CD_12-N9 v 205.38271377622044 178.52742439091594 192.5241604652641 26.855289385304502 0.45972395493835716 46.58287614287018 
 S21-CT_f_15-CD_21-N32 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6137691465450835 25.109333174029626 
 S21-CT_f_15-CD_21-N32 co 283.30562117281124 222.97125927670479 234.14312953649468 60.33436189610646 0.3579099720865119 60.73070364833772 
 S21-CT_f_15-CD_21-N32 p 249.98116142545697 198.18447873505647 218.09223530085552 51.7966826904005 0.5796585417488074 58.19748534421178 
 S21-CT_f_15-CD_21-N32 c 212.19715966228736 190.22247226594638 200.15062968646805 21.974687396340983 0.3306776916016685 51.204147743774485 
 S21-CT_f_15-CD_21-N32 v 201.10124176393919 172.53391505222342 184.72931333528652 28.567326711715765 0.5135230034284739 54.39759082223556 
 S21-CT_f_15-CD_21-N32 pv 187.3931710612671 101.41591142904878 175.21420590073234 85.97725963221833 0.7741748309262593 46.88400609426791 
 S21-CT_f_2-CD_10-N56 o --undefined-- --undefined-- --undefined-- --undefined-- 1.0311700699655795 25.381688396052255 
 S21-CT_f_2-CD_10-N56 co 259.9571599590775 212.78642556313827 226.81496460218452 47.170734395939235 0.3541732986176511 54.297149056876535 
 S21-CT_f_2-CD_10-N56 p 239.53686402475688 195.61776591257774 215.57510815017193 43.91909811217914 0.5179308452903284 51.1749811355191 
 S21-CT_f_2-CD_10-N56 c 211.49342806234915 188.13070222344695 200.49755154361657 23.362725838902207 0.35417329861765134 49.10881829664779 
 S21-CT_f_2-CD_10-N56 v 228.0726579421243 150.33250229765676 188.67679828656404 77.74015564446754 0.5026975851347308 49.266678855837874 
 S21-CT_f_3-CD_17-N3 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6762898390907891 25.76632552036376 
 S21-CT_f_3-CD_17-N3 co 295.57318742009653 240.4800559962509 256.3801276369686 55.09313142384562 0.44480082736884763 62.29619514117528 
 S21-CT_f_3-CD_17-N3 p 267.56916817341465 225.03528013559372 236.1617172603059 42.53388803782093 0.5369667645714018 57.37362224382511 
 S21-CT_f_3-CD_17-N3 c 218.8100559167794 185.16642206382795 206.3549367127093 33.64363385295144 0.29653388491256516 54.2987551673697 
 S21-CT_f_3-CD_17-N3 v 238.6012645998432 215.00368754362935 221.02898495889946 23.59757705621385 0.4728513299957122 61.46397936655201 
 S21-CT_f_3-CD_17-N3 pv 224.9604920671525 118.00875625535255 181.64472528649364 106.95173581179995 0.8094573615180836 50.687618859405205 
 S21-CT_f_4-CD_16-N19 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6690314817636199 29.36632145332083 
 S21-CT_f_4-CD_16-N19 co 247.82029641397583 229.9890254229371 239.39514563727903 17.831270991038735 0.4249202916831075 58.75556456647261 
 S21-CT_f_4-CD_16-N19 p 438.7835445326041 218.72424872400882 242.6513236600671 220.05929580859527 0.6048414962696489 54.95932663135996 
 S21-CT_f_4-CD_16-N19 c 221.85121464034341 189.4833539100771 206.45006169413438 32.3678607302663 0.3521861877013148 59.89449471811123 
 S21-CT_f_4-CD_16-N19 v 216.87965372868766 202.19415582001713 206.45505671757925 14.685497908670527 0.4325765131548751 57.6104341929284 
 S21-CT_f_4-CD_16-N19 pv 219.8725197171287 161.2671138558716 196.35391768164294 58.60540586125711 0.597185274797881 49.738067759567144 
 S21-CT_f_5-CD_25-N27 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6210979809582352 25.638315440877427 
 S21-CT_f_5-CD_25-N27 co 245.9697961171776 217.58360171057214 230.31021205329787 28.386194406605455 0.3420998087616549 59.04728338217289 
 S21-CT_f_5-CD_25-N27 p 256.752987645883 204.76027720467883 223.56146952468086 51.992710441204196 0.5403621979303413 52.05548926526395 
 S21-CT_f_5-CD_25-N27 c 211.59060359611072 192.46187796952046 198.99292262388292 19.128725626590267 0.291562337012774 53.207390964141155 
 S21-CT_f_5-CD_25-N27 v 226.6732513147523 173.27278867492797 205.17325732975897 53.400462639824326 0.5520246914108524 53.93298265198359 
 S21-CT_f_6-CD_29-N66 o --undefined-- --undefined-- --undefined-- --undefined-- 0.6832215796530442 32.4984237248195 
 S21-CT_f_6-CD_29-N66 co 267.4781366787369 230.75390776611533 243.793383947492 36.724228912621584 0.3291213727578014 60.91162499896369 
 S21-CT_f_6-CD_29-N66 p 252.23331495423741 215.67031221373253 234.11055722205944 36.563002740504885 0.5196653254070551 52.46236323698624 
 S21-CT_f_6-CD_29-N66 c 223.31634484076775 202.87730278950383 211.89536542997732 20.439042051263925 0.30313810648744877 52.89436308697243 
 S21-CT_f_6-CD_29-N66 v 235.55281629880545 174.75340260261282 206.90951469905144 60.79941369619263 0.511004236650271 51.37345721057156 
 S21-CT_f_7-CD_27-N50 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5050437773972956 26.301464102571614 
 S21-CT_f_7-CD_27-N50 co 253.99801909905457 226.21849602413488 235.1035105834211 27.779523074919695 0.3679511037187786 68.9848253944017 
 S21-CT_f_7-CD_27-N50 p 254.5198849688805 200.21731063500033 218.8669258970328 54.30257433388016 0.4944342956221086 60.436991609543824 
 S21-CT_f_7-CD_27-N50 c 208.4831617256577 182.37478280812337 190.79313927168388 26.10837891753434 0.3411213357392844 57.20063529259893 
 S21-CT_f_7-CD_27-N50 v 221.06509412298792 209.58597852774258 216.51209650095353 11.479115595245332 0.540428183586956 59.21671335013184 
 S21-CT_f_8-CD_14-N31 o --undefined-- --undefined-- --undefined-- --undefined-- 0.8370368274183807 29.24007161234675 
 S21-CT_f_8-CD_14-N31 co 235.02675864590844 207.4260241015352 222.63637954820936 27.60073454437324 0.35856605804370834 64.55209099658997 
 S21-CT_f_8-CD_14-N31 p 441.09898031814595 199.47158431953721 240.21092504086897 241.62739599860873 0.53973627684474 55.244774315328044 
 S21-CT_f_8-CD_14-N31 c 203.96813604948878 182.53886609933474 191.73804758641955 21.429269950154037 0.2830784668766122 53.66232987720403 
 S21-CT_f_8-CD_14-N31 v 208.2749833869935 181.48570498596428 188.982617560946 26.789278401029236 0.3057247442267408 52.19239101570327 
 S21-CT_f_8-CD_14-N31 pv 276.68583244627337 214.63741569078513 236.3124729318644 62.04841675548823 0.5284131381696753 50.45066395154794 
 S21-CT_f_9-CD_24-N53 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7604030785887645 27.71616313002391 
 S21-CT_f_9-CD_24-N53 co 234.19958040809504 207.563917158998 221.0507011068061 26.635663249097036 0.33496581662937985 55.03885751178887 
 S21-CT_f_9-CD_24-N53 p 237.88426012090835 186.04634151107052 206.48052665174652 51.83791860983783 0.5252873033506187 51.5682105815804 
 S21-CT_f_9-CD_24-N53 c 208.24078079608663 188.89486868265777 196.8395342250527 19.345912113428852 0.25122436247203495 51.473408459032534 
 S21-CT_f_9-CD_24-N53 v 226.90241617024253 100.03670205957306 192.82719618881862 126.86571411066947 0.8183823929013265 49.66006611279219 
 S21-CT_v_1-CD_4-N79 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5540314214098716 23.625790265487414 
 S21-CT_v_1-CD_4-N79 co 245.98164098869086 193.4204853483769 223.3724795045687 52.561155640313956 0.31926500096405575 58.336379345810556 
 S21-CT_v_1-CD_4-N79 p 240.5519387526549 199.53422849139605 216.43340746216586 41.017710261258856 0.4750967276250829 52.52802261095235 
 S21-CT_v_1-CD_4-N79 c 212.51687883880183 198.02559906213804 204.08437571119805 14.491279776663788 0.28885881039605055 55.131597159730084 
 S21-CT_v_1-CD_4-N79 v 232.21930923320454 182.56990865037662 197.85653833417814 49.64940058282792 0.4104835726680718 49.54072929373251 
 S21-CT_v_10-CD_22-N78 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5236252308418663 24.778208928151603 
 S21-CT_v_10-CD_22-N78 co 249.21144941114048 113.82328377556541 208.49989363514865 135.38816563557506 0.31926500096405575 52.4936732922718 
 S21-CT_v_10-CD_22-N78 p 245.046367851136 204.60592582898826 215.89144296027976 40.44044202214775 0.4522920846990789 52.04829881749697 
 S21-CT_v_10-CD_22-N78 c 206.3388173588139 193.3837678659716 199.2681639592249 12.955049492842306 0.23184720308104056 54.65466048405497 
 S21-CT_v_10-CD_22-N78 v 221.92719282165396 168.2030204037436 190.03440359523051 53.72417241791035 0.589119942255103 55.13212640787648 
 S21-CT_v_11-CD_1-N39 o --undefined-- --undefined-- --undefined-- --undefined-- 0.7242524865756798 26.185960693468004 
 S21-CT_v_11-CD_1-N39 co 245.93110499288858 214.21155188519174 228.03303487279928 31.71955310769684 0.3503762954055999 52.62662428673549 
 S21-CT_v_11-CD_1-N39 p 256.6831968766082 195.00961797937555 219.55307343359746 61.67357889723263 0.5540834438972277 51.640928356482995 
 S21-CT_v_11-CD_1-N39 c 218.5027547941106 192.18141937630753 204.9235102812652 26.321335417803056 0.2729675789787813 54.660439914760595 
 S21-CT_v_11-CD_1-N39 v 221.46076874518033 185.6495418378394 200.5791192535208 35.81122690734094 0.4400074407419161 57.355261957055966 
 S21-CT_v_11-CD_1-N39 pv 231.80467054676438 163.30797783661765 191.24954950672975 68.49669271014673 0.6722335900223722 48.853633824885804 
 S21-CT_v_12-CD_18-N42 o --undefined-- --undefined-- --undefined-- --undefined-- 0.802273805667437 24.393480270392775 
 S21-CT_v_12-CD_18-N42 co 263.1586604755206 235.95887648917704 243.203103937551 27.19978398634356 0.35399796530150374 66.40098585204792 
 S21-CT_v_12-CD_18-N42 p 269.39815711423216 202.83341395069507 224.32369484492858 66.56474316353709 0.5671580304292911 57.52274843994294 
 S21-CT_v_12-CD_18-N42 c 198.2747569784279 181.6648160899558 189.70150914788755 16.609940888472096 0.3616108247703538 55.11161605494737 
 S21-CT_v_12-CD_18-N42 v 228.4321959700494 180.96611964726145 209.56852846107114 47.466076322787956 0.4149008410523001 53.81178963893046 
 S21-CT_v_13-CD_2-N74 o --undefined-- --undefined-- --undefined-- --undefined-- 0.5093251602272325 27.538952638005675 
 S21-CT_v_13-CD_2-N74 co 251.88276484619897 214.6179540031495 234.65068879511026 37.264810843049474 0.3362063469737343 55.45743564316594 
 S21-CT_v_13-CD_2-N74 p 257.1317906258864 202.57136743871928 232.68871695031999 54.560423187167146 0.4825549921270069 51.70796616526796 
 S21-CT_v_13-CD_2-N74 c 238.16714427435025 206.35947751421293 219.76370710964744 31.807666760137323 0.20963454576009322 53.959298009009125 
 S21-CT_v_13-CD_2-N74 v 231.20810166923047 196.2202544051538 212.99647104367995 34.98784726407666 0.38762614121677585 48.37807395132187 
 S21-CT_v_13-CD_2-N74 pv 450.9746174122972 170.80093781094914 219.2511670053057 280.1736796013481 0.9374224027385301 48.69307971511097 
