Filename,Segmentlabel,TargetMax,TargetMin,TargetPitch,TargetDifference,Duration,TargetIntensity,Gender,Condition
S148T49Wwhistling_F_,whistling,248.027174,176.731344,201.0843745,71.29582999,0.863861603,47.32883351,f,F
S148T4Wpeering_F_,peering,440.1235391,168.8265741,216.6392983,271.296965,0.654521681,50.55539285,f,F
S148T50Wbowling_F_,bowling,252.5958074,179.3856925,198.5374994,73.21011488,1.000463387,48.9119675,f,F
S148T51Wcamping_F_,camping,207.4857987,169.136667,180.1704561,38.3491317,0.790409655,45.35058949,f,F
S148T52Wcanoeing_F_,canoeing,229.2297943,155.590183,182.9681981,73.63961135,0.925879993,49.35232703,f,F
S148T53Wdreaming_F_,dreaming,226.819463,169.2699033,190.2693976,57.54955973,0.836858484,53.94141269,f,F
S148T54Wemailing_F_,emailing,212.1767274,160.8748281,179.1867267,51.30189929,0.857417595,47.58131182,f,F
S148T55Wfilming_F_,filming,234.5981207,162.0027651,186.9491262,72.59535566,0.877673543,50.29118098,f,F
S148T56Wgambling_F_,gambling,204.2869342,162.5225916,179.0082224,41.76434257,0.731284843,50.30426665,f,F
S148T57Winterviewing_F_,interviewing,245.3323686,170.3067952,201.5059679,75.0255734,1.057222448,53.10136179,f,F
S148T58Wjoking_F_,joking,248.8657308,156.6901563,177.9877658,92.1755745,0.848665581,48.51286063,f,F
S148T59Wjournaling_F_,journaling,280.5571005,168.3313553,182.5585128,112.2257453,0.845646588,47.40729191,f,F
S148T5Wreading_F_,reading,217.3968986,131.1867039,187.7375638,86.21019472,0.626933217,56.35193524,f,F
S148T60Wjuggling_F_,juggling,197.7746819,165.7966924,184.3566479,31.97798947,0.843842049,47.94450142,f,F
S148T61Wlaughing_F_,laughing,225.9406818,177.2811207,191.0260325,48.65956105,0.801762911,46.64288439,f,F
S148T62Wnapping_F_,napping,199.6895169,163.2703401,183.7341577,36.41917683,0.839764694,44.55530871,f,F
S148T63Wpainting_F_,painting,248.4720144,183.3767799,206.9721989,65.09523452,0.737493359,45.78433043,f,F
S148T64Wphotographing_F_,photographing,233.6199081,148.9866749,193.8867026,84.63323323,1.185189514,41.9505308,f,F
S148T65Wplaying_F_,playing,234.4480485,177.3441186,193.4242623,57.10392993,0.833885506,51.28096294,f,F
S148T66Wrelaxing_F_,relaxing,231.0874275,166.4997493,186.2646649,64.58767819,0.904059509,48.10367039,f,F
S148T67Wskiing_F_,skiing,252.4324788,203.0505224,222.520932,49.38195644,1.033870814,49.99059657,f,F
S148T68Wsneezing_F_,sneezing,257.712127,192.7413115,215.8316686,64.97081545,0.99346358,49.77793821,f,F
S148T69Wstudying_F_,studying,230.6096881,172.5313711,187.6076045,58.07831697,1.085473406,43.93253759,f,F
S148T6Wseeing_F_,seeing,219.2572349,102.524895,173.4510437,116.7323399,0.706753902,50.29548223,f,F
S148T70Wtraveling_F_,traveling,295.7586417,175.8613758,204.9837568,119.897266,0.84397739,53.39793307,f,F
S148T71Wvoting_F_,voting,238.3252076,169.0979416,191.8614218,69.22726604,0.840680497,46.75520613,f,F
S148T72Warguing_V_,arguing,204.1458065,160.6932862,179.8658116,43.45252028,1.062512454,50.90059797,f,V
S148T73Warticulating_V_,articulating,339.2194845,151.1210924,207.9445345,188.0983921,1.268340858,49.65935928,f,V
S148T74Wbabbling_V_,babbling,203.8845652,165.1921715,177.543319,38.69239376,0.672569661,46.91064089,f,V
S148T75Wbantering_V_,bantering,212.2805804,166.7029416,188.5855777,45.57763889,0.677755906,48.88681109,f,V
S148T76Wchatting_V_,chatting,206.6401835,176.2358303,186.3399994,30.4043532,0.756137854,48.9073982,f,V
S148T77Wcheering_V_,cheering,270.3649881,165.7692357,205.0088765,104.5957524,0.621342413,55.46268041,f,V
S148T78Wcommenting_V_,commenting,232.2168479,160.8002563,196.1161911,71.41659166,0.884584927,49.77593586,f,V
S148T79Wconversing_V_,conversing,316.3645983,150.05114,203.2397656,166.3134583,1.257470316,49.67684702,f,V
S148T7Wstaring_F_,staring,227.0042581,177.7852814,190.3464784,49.21897672,0.893959379,45.29660574,f,F
S148T80Wdebating_V_,debating,266.3671314,163.4217048,194.5679414,102.9454266,0.856699388,53.41001832,f,V
S148T81Wdiscussing_V_,discussing,193.2754648,170.4140751,181.6333638,22.86138974,0.904592751,43.82467466,f,V
S148T82Wgossiping_V_,gossiping,197.0844971,148.3480698,174.2086788,48.73642727,0.751565152,44.48632751,f,V
S148T83Whollering_V_,hollering,213.6198915,160.9531924,179.6377859,52.66669915,0.884043565,52.19767517,f,V
S148T84Whumming_V_,humming,337.5865402,202.5827402,223.7036942,135.0038,0.80053402,46.32977707,f,V
S148T85Wlecturing_V_,lecturing,432.0048078,172.5165674,195.6995988,259.4882404,0.841535849,49.38315946,f,V
S148T86Wmentioning_V_,mentioning,227.0240995,168.0458388,184.8069681,58.97826068,0.869905003,49.16805015,f,V
S148T87Wmumbling_V_,mumbling,249.9879087,176.8432814,197.9522222,73.14462731,0.765467319,52.67866189,f,V
S148T88Wmurmuring_V_,murmuring,261.3625537,166.501701,188.6383983,94.86085278,0.94485923,49.00627111,f,V
S148T89Wmuttering_V_,muttering,216.5435864,168.4142198,180.3478106,48.12936656,0.748297133,52.19173382,f,V
S148T8Wviewing_F_,viewing,210.977647,101.2290953,174.5862933,109.7485516,0.728525311,52.49555726,f,F
S148T90Wreciting_V_,reciting,214.7059989,164.8739399,189.4600096,49.83205905,0.888443031,50.63023547,f,V
S148T91Wremarking_V_,remarking,260.5837642,160.6335459,196.464159,99.95021826,0.969004861,51.76683153,f,V
S148T92Wsaying_V_,saying,229.0750147,182.4814243,195.7343335,46.59359038,0.962741307,52.09649568,f,V
S148T93Wscreaming_V_,screaming,238.4668938,141.6319026,174.7727301,96.83499114,0.957511754,46.67829568,f,V
S148T94Wshouting_V_,shouting,208.0645429,171.8234878,191.5015161,36.24105508,0.894407934,48.0750626,f,V
S148T95Wsinging_V_,singing,214.7254094,154.353319,176.0131463,60.37209031,0.922768968,46.59425023,f,V
S148T96Wspeaking_V_,speaking,228.0137343,167.349884,186.7370218,60.66385031,0.87521937,44.85287443,f,V
S148T97Wtalking_V_,talking,260.3714254,156.1639802,196.6694706,104.2074452,0.732364859,50.99931203,f,V
S148T98Wtelling_V_,telling,186.9183346,100.2255395,158.8277213,86.69279508,0.693074636,48.09796624,f,V
S148T99Wuttering_V_,uttering,309.8797257,193.3787102,219.4481902,116.5010155,0.692063192,54.90102906,f,V
S148T9Wwatching_F_,watching,231.0702119,149.3682424,183.8118518,81.70196957,0.740146949,51.19619559,f,F
S149T100Wwhispering_V_,whispering,179.1024452,78.4647438,122.9022035,100.6377014,0.724519274,57.8409305,m,V
S149T101Wyelling_V_,yelling,228.1477271,78.9795036,148.6243809,149.1682235,0.638349962,63.37882518,m,V
S149T10Wdancing_P_,dancing,180.0394777,74.09519841,113.0719383,105.9442792,0.639074074,59.64780122,m,P
S149T11Wgalloping_P_,galloping,142.0000493,102.1733001,113.4440803,39.82674917,0.645365646,61.44221944,m,P
S149T12Whiking_P_,hiking,182.6789582,60.26947159,129.7353037,122.4094866,0.622983423,57.12547245,m,P
S149T13Whopping_P_,hopping,129.6947672,77.33083193,115.6313397,52.3639353,0.526285302,61.52933383,m,P
S149T14Wjogging_P_,jogging,211.2730698,110.3073277,128.9198697,100.9657421,0.57436193,62.86058147,m,P
S149T15Wkicking_P_,kicking,199.4262011,84.39589503,153.4830319,115.030306,0.507235072,58.87690509,m,P
S149T16Wmarching_P_,marching,119.2464443,67.25123622,100.7611393,51.99520804,0.532647392,63.22030841,m,P
S149T17Wpacing_P_,pacing,160.98799,70.09966565,110.0830045,90.88832431,0.572163832,61.42130713,m,P
S149T18Wparading_P_,parading,195.1529227,68.80133009,124.1871169,126.3515926,0.676563906,62.33275567,m,P
S149T19Wpunting_P_,punting,238.0846362,126.808471,155.0039751,111.2761652,0.677203383,61.29319999,m,P
S149T1Wgazing_F_,gazing,152.6573235,62.56810421,111.7888716,90.08921934,0.579335317,62.5116593,m,F
S149T20Wrunning_P_,running,222.6894011,60.51860758,113.0295798,162.1707935,0.584981104,60.21376348,m,P
S149T21Wskipping_P_,skipping,205.7318831,104.8638547,144.4469743,100.8680284,0.59884253,58.7450477,m,P
S149T22Wsprinting_P_,sprinting,130.3502148,100.8734244,116.1079737,29.47679035,0.736006876,58.22922421,m,P
S149T23Wstepping_P_,stepping,115.1407358,66.08502146,91.9733289,49.05571429,0.662707411,57.30400599,m,P
S149T24Wstomping_P_,stomping,115.9837323,64.81436697,98.70241044,51.16936532,0.752423212,55.73994942,m,P
S149T25Wstriding_P_,striding,109.8146833,99.9357632,107.3820349,9.878920146,0.800114351,58.38590865,m,P
S149T26Wstrolling_P_,strolling,181.8027174,87.11028587,112.4125548,94.69243156,0.741000972,60.51391572,m,P
S149T27Wstrutting_P_,strutting,114.1816439,99.79090015,108.3413042,14.39074379,0.677191988,57.58811685,m,P
S149T28Wtrotting_P_,trotting,112.5823625,107.4275381,110.0843812,5.154824383,0.551817028,61.72874514,m,P
S149T29Wwalking_P_,walking,180.7735282,75.75683583,124.6683941,105.0166924,0.56512774,60.02912619,m,P
S149T2Winspecting_F_,inspecting,264.9760632,98.36430327,136.4257674,166.6117599,0.921452543,57.59951488,m,F
S149T30Wclapping_F_,clapping,158.1708167,64.50106855,110.9487182,93.66974816,0.663668745,59.19895055,m,F
S149T31Wgrasping_F_,grasping,116.6493823,94.22837453,108.2055614,22.42100781,0.677738905,61.18599004,m,F
S149T32Wpointing_F_,pointing,168.3066723,140.0138108,148.5389836,28.29286151,0.60239418,59.34768954,m,F
S149T33Wpunching_F_,punching,152.9237958,90.40385167,130.2482021,62.51994412,0.577202881,61.55695185,m,F
S149T34Wscratching_F_,scratching,131.7403598,103.153128,122.396462,28.58723184,0.729112554,58.68509139,m,F
S149T35Wsnapping_F_,snapping,142.6311981,72.95592581,105.9817634,69.67527231,0.726154195,58.98268528,m,F
S149T36Wtyping_F_,typing,144.229052,130.8940942,138.4856115,13.33495777,0.580306122,60.25356687,m,F
S149T37Wwaving_F_,waving,174.4248763,97.23293022,118.4353043,77.19194605,0.693509448,60.48308185,m,F
S149T38Wtasting_F_,tasting,151.4500187,71.30966139,124.4184563,80.14035733,0.715439657,58.28520099,m,F
S149T39Wbiting_F_,biting,186.4684325,104.2257732,137.516564,82.24265931,0.47985941,57.7709661,m,F
S149T3Wlooking_F_,looking,178.7211195,123.2742212,140.123331,55.4468983,0.493837868,57.89033142,m,F
S149T40Wchewing_F_,chewing,172.9800234,78.97186861,92.96830459,94.00815483,0.540144369,62.14495669,m,F
S149T41Wcoughing_F_,coughing,178.9182142,100.4955814,128.6317866,78.42263274,0.601055682,59.13144531,m,F
S149T42Weating_F_,eating,146.1574054,73.68374706,114.1327011,72.47365833,0.459963719,62.95435578,m,F
S149T43Wfrowning_F_,frowning,162.835609,99.53017545,118.4257102,63.30543353,0.685405644,58.17549105,m,F
S149T44Wgrinning_F_,grinning,229.8274066,130.2522836,178.2903875,99.57512297,0.481294137,62.28993896,m,F
S149T45Wlicking_F_,licking,149.1864129,79.46411424,120.085008,69.72229864,0.503056689,57.70660671,m,F
S149T46Wpuckering_F_,puckering,140.3663288,70.46766088,113.4242221,69.89866789,0.570268869,60.33450786,m,F
S149T47Wsmiling_F_,smiling,177.0226138,57.4860277,115.5933564,119.5365861,0.799198613,57.22792242,m,F
S149T48Wsmirking_F_,smirking,165.5539341,74.74474563,121.3661936,90.80918846,0.670727513,57.31425421,m,F
S149T49Wwhistling_F_,whistling,160.2687228,76.54466068,118.5258906,83.72406216,0.603284203,59.961181,m,F
S149T4Wpeering_F_,peering,237.7060192,60.78950157,114.847728,176.9165177,0.507727273,59.98377847,m,F
S149T50Wbowling_F_,bowling,188.2556538,71.70293352,117.0149878,116.5527203,0.525778534,65.23893159,m,F
S149T51Wcamping_F_,camping,157.4116911,114.8187221,134.2587897,42.592969,0.574995591,59.34630274,m,F
S149T52Wcanoeing_F_,canoeing,151.5708391,72.99895646,121.9420845,78.57188261,0.571971709,62.08795294,m,F
S149T53Wdreaming_F_,dreaming,148.0771454,66.60004025,102.6722452,81.47710518,0.639081885,60.37130445,m,F
S149T54Wemailing_F_,emailing,227.4058028,104.0843898,131.8173034,123.3214131,0.680668394,63.5223877,m,F
S149T55Wfilming_F_,filming,148.1823973,60.41843619,116.7116183,87.76396108,0.626609977,59.83496194,m,F
S149T56Wgambling_F_,gambling,170.1764936,94.59015645,123.6689999,75.58633717,0.657010802,62.6838299,m,F
S149T57Winterviewing_F_,interviewing,229.4659048,62.91984488,143.1466172,166.5460599,0.788287982,63.20887538,m,F
S149T58Wjoking_F_,joking,158.4216341,72.58343944,123.8376158,85.83819471,0.559940649,61.70492812,m,F
S149T59Wjournaling_F_,journaling,162.9478338,72.28043837,125.4598904,90.66739543,0.666747292,61.94313502,m,F
S149T5Wreading_F_,reading,162.7185634,73.73792865,122.2307268,88.98063473,0.574368859,62.10576901,m,F
S149T60Wjuggling_F_,juggling,158.0589169,74.29778919,114.7594241,83.76112775,0.603663265,62.31605342,m,F
S149T61Wlaughing_F_,laughing,136.9854793,69.55867738,112.9358607,67.42680191,0.576630986,59.40968321,m,F
S149T62Wnapping_F_,napping,161.4706875,73.68558341,111.5635277,87.78510411,0.601188209,60.18668078,m,F
S149T63Wpainting_F_,painting,176.5345708,75.17575081,139.3700969,101.35882,0.56738386,61.01003338,m,F
S149T64Wphotographing_F_,photographing,123.0268716,65.21570514,105.8108013,57.81116647,0.794713537,59.84957515,m,F
S149T65Wplaying_F_,playing,231.5372868,76.95443509,139.5402202,154.5828517,0.537123205,62.09247086,m,F
S149T66Wrelaxing_F_,relaxing,110.2953249,60.33613065,98.59770815,49.95919429,0.814614512,57.94675458,m,F
S149T67Wskiing_F_,skiing,232.4281494,99.94651276,139.2797541,132.4816367,0.646001671,57.85148097,m,F
S149T68Wsneezing_F_,sneezing,174.6741302,77.92423574,124.7114856,96.7498945,0.69380647,62.18433339,m,F
S149T69Wstudying_F_,studying,184.1446246,75.63152439,115.7383526,108.5131002,0.759075397,57.16361203,m,F
S149T6Wseeing_F_,seeing,237.3537765,74.14417852,106.4702407,163.209598,0.545042517,61.12287105,m,F
S149T70Wtraveling_F_,traveling,171.9356112,98.67714004,126.2105505,73.25847112,0.650811287,63.86972562,m,F
S149T71Wvoting_F_,voting,136.5482998,81.287079,113.4099007,55.2612208,0.544379454,59.14572463,m,F
S149T72Warguing_V_,arguing,169.6018644,70.64960432,111.2619731,98.95226012,0.635039683,63.74555971,m,V
S149T73Warticulating_V_,articulating,246.3212775,65.40538635,149.4993005,180.9158912,0.933850826,60.09644301,m,V
S149T74Wbabbling_V_,babbling,166.4366518,100.1790578,130.886469,66.25759401,0.558390023,64.08881851,m,V
S149T75Wbantering_V_,bantering,164.5778779,60.33492724,121.4812185,104.2429507,0.709930713,60.24153905,m,V
S149T76Wchatting_V_,chatting,217.7333311,69.44072392,122.0378469,148.2926072,0.554517691,61.72029986,m,V
S149T77Wcheering_V_,cheering,190.9956877,64.02540104,108.914929,126.9702867,0.558865777,61.46016892,m,V
S149T78Wcommenting_V_,commenting,228.2462474,101.859348,133.6781396,126.3868994,0.760127632,60.10962412,m,V
S149T79Wconversing_V_,conversing,133.4246022,65.22071948,105.5391469,68.20388275,0.678548488,63.53539954,m,V
S149T7Wstaring_F_,staring,121.2792399,81.19100664,111.1462553,40.08823323,0.560083517,60.17897762,m,F
S149T80Wdebating_V_,debating,220.2353305,75.08202306,136.0209432,145.1533074,0.749849991,61.0239339,m,V
S149T81Wdiscussing_V_,discussing,169.3928426,76.77035289,130.1626472,92.62248967,0.7552138,58.95283329,m,V
S149T82Wgossiping_V_,gossiping,237.8873618,78.25538165,127.783156,159.6319801,0.72234079,59.94596037,m,V
S149T83Whollering_V_,hollering,179.3609176,81.26463471,126.8685745,98.09628287,0.765919447,60.14485394,m,V
S149T84Whumming_V_,humming,176.4229954,76.32675454,124.8838333,100.0962409,0.477752617,57.71581529,m,V
S149T85Wlecturing_V_,lecturing,166.0283683,78.5650116,113.0296832,87.46335671,0.721951625,58.92751032,m,V
S149T86Wmentioning_V_,mentioning,236.7683917,70.50255209,152.3487527,166.2658396,0.717479592,62.18895212,m,V
S149T87Wmumbling_V_,mumbling,157.4246112,71.5553995,121.9137509,85.86921167,0.740808768,62.0125347,m,V
S149T88Wmurmuring_V_,murmuring,220.4420031,76.73284841,129.6410899,143.7091546,0.643662475,63.96323766,m,V
S149T89Wmuttering_V_,muttering,181.191215,71.11132361,113.7501141,110.0798914,0.597394284,62.24081244,m,V
S149T8Wviewing_F_,viewing,187.872828,104.0222263,130.4102386,83.85060168,0.645532944,63.37868243,m,F
S149T90Wreciting_V_,reciting,171.6445528,76.14279686,119.3989091,95.50175593,0.841885865,60.47371638,m,V
S149T91Wremarking_V_,remarking,122.8131087,60.0796298,103.5299117,62.73347885,0.790801484,61.77559895,m,V
S149T92Wsaying_V_,saying,173.7887487,70.43542383,120.3116144,103.3533249,0.560605617,60.67294942,m,V
S149T93Wscreaming_V_,screaming,185.7266449,140.0675922,155.136234,45.65905263,0.714693594,59.5055941,m,V
S149T94Wshouting_V_,shouting,116.2919529,78.19007592,102.6576823,38.10187695,0.576063577,64.85491419,m,V
S149T95Wsinging_V_,singing,153.4307512,57.9513193,101.3854621,95.47943192,0.63434208,59.77788426,m,V
S149T96Wspeaking_V_,speaking,163.9004765,71.26926245,132.410806,92.63121401,0.707894936,57.96943325,m,V
S149T97Wtalking_V_,talking,226.8396851,110.8720001,143.4414327,115.967685,0.567742252,59.02822062,m,V
S149T98Wtelling_V_,telling,163.2168164,78.14121022,115.888748,85.07560614,0.504929453,59.79851161,m,V
S149T99Wuttering_V_,uttering,124.2531933,96.49052591,110.4266667,27.76266734,0.561706349,61.53348732,m,V
S149T9Wwatching_F_,watching,181.1406836,111.6019936,142.1958631,69.53869003,0.583110065,58.95641616,m,F
S14T100Wwhispering_V_,whispering,124.4807505,92.96557403,103.8365073,31.51517651,0.798573173,57.22107347,m,V
S14T101Wyelling_V_,yelling,133.6117935,92.47513853,106.8859538,41.13665493,0.562309268,61.02891556,m,V
S14T10Wdancing_P_,dancing,114.6087848,90.54946133,99.7377599,24.05932345,0.56530839,58.00356883,m,P
S14T11Wgalloping_P_,galloping,115.276851,96.78408795,104.4608011,18.49276305,0.603660192,60.07608856,m,P
S14T12Whiking_P_,hiking,118.4451325,92.51607008,102.0964211,25.92906242,0.562246619,56.34347031,m,P
S14T13Whopping_P_,hopping,132.1850869,92.89432272,103.4089453,39.29076416,0.58688202,54.52824579,m,P
S14T14Wjogging_P_,jogging,128.5170693,90.07163481,102.9071048,38.44543448,0.578065679,59.25834389,m,P
S14T15Wkicking_P_,kicking,133.7173011,97.38681074,109.6118002,36.33049041,0.572192452,57.0172406,m,P
S14T16Wmarching_P_,marching,114.5037452,94.27628852,104.3589142,20.22745668,0.726034936,58.80137635,m,P
S14T17Wpacing_P_,pacing,128.1603558,90.97130912,110.0982023,37.18904669,0.469965624,57.56319433,m,P
S14T18Wparading_P_,parading,123.3467979,88.6522609,103.061405,34.69453698,0.700752298,60.18606875,m,P
S14T19Wpunting_P_,punting,126.9955134,94.44592194,104.2178343,32.54959149,0.621193225,55.26999066,m,P
S14T1Wgazing_F_,gazing,123.7812249,91.55229832,104.2879176,32.22892654,0.580455633,60.4302182,m,F
S14T20Wrunning_P_,running,113.6901206,91.39773326,100.0802617,22.29238735,0.54291555,58.53929376,m,P
S14T21Wskipping_P_,skipping,129.9986836,92.69200367,105.4729571,37.30667997,0.79257925,55.37838304,m,P
S14T22Wsprinting_P_,sprinting,126.799773,92.58541492,108.8421492,34.21435804,0.891985005,56.91995875,m,P
S14T23Wstepping_P_,stepping,119.4467248,95.89782483,102.0130363,23.5489,0.708505662,56.9575854,m,P
S14T24Wstomping_P_,stomping,110.1581631,94.83123693,102.5873886,15.32692614,0.931323905,56.08129123,m,P
S14T25Wstriding_P_,striding,283.9387713,92.89138606,104.1935248,191.0473852,0.977547741,57.82932533,m,P
S14T26Wstrolling_P_,strolling,111.0656512,90.12233757,97.88000951,20.94331364,0.86409549,57.66193637,m,P
S14T27Wstrutting_P_,strutting,299.24477,92.02448135,117.9092023,207.2202886,0.840549341,56.60300618,m,P
S14T28Wtrotting_P_,trotting,124.7199069,92.54651553,103.473664,32.17339136,0.765857993,58.72951795,m,P
S14T29Wwalking_P_,walking,110.5326095,94.51736347,102.3474444,16.01524601,0.611962868,56.91797393,m,P
S14T2Winspecting_F_,inspecting,115.3394266,88.29552068,101.5958239,27.04390594,0.881729729,56.7788945,m,F
S14T30Wclapping_F_,clapping,123.1938201,88.87095733,100.6409182,34.32286279,0.727817942,56.51473431,m,F
S14T31Wgrasping_F_,grasping,111.2921291,96.18075573,102.7601512,15.11137334,0.798611335,57.88076838,m,F
S14T32Wpointing_F_,pointing,132.3618655,92.61978977,111.696326,39.74207571,0.619505561,58.00846633,m,F
S14T33Wpunching_F_,punching,126.3477135,92.69033209,103.5040686,33.65738142,0.632490552,56.28981466,m,F
S14T34Wscratching_F_,scratching,123.2728377,89.47559228,100.1432304,33.7972454,0.931938109,55.0434436,m,F
S14T35Wsnapping_F_,snapping,123.3633935,92.48902739,102.2157676,30.87436612,0.841555289,58.08265859,m,F
S14T36Wtyping_F_,typing,130.364261,60.27653668,97.92575404,70.08772435,0.544071528,57.31678632,m,F
S14T37Wwaving_F_,waving,112.4278122,92.55021762,101.8191559,19.87759462,0.639859788,59.42664552,m,F
S14T38Wtasting_F_,tasting,179.9296882,93.78703738,111.4429154,86.14265078,0.717264739,57.12032883,m,F
S14T39Wbiting_F_,biting,109.3897071,93.29555793,99.998056,16.09414919,0.68231665,59.30158257,m,F
S14T3Wlooking_F_,looking,114.7867888,90.62721025,100.4547717,24.15957852,0.587723356,56.44924027,m,F
S14T40Wchewing_F_,chewing,202.4957235,85.58411836,141.4739039,116.9116051,0.547065067,60.16070071,m,F
S14T41Wcoughing_F_,coughing,118.8742077,91.79030432,102.0991515,27.08390334,0.698377654,55.77394968,m,F
S14T42Weating_F_,eating,116.1780879,93.83363673,102.514546,22.34445116,0.540218733,58.40013673,m,F
S14T43Wfrowning_F_,frowning,119.9112833,91.20193247,101.2520565,28.70935082,0.651970576,59.81292445,m,F
S14T44Wgrinning_F_,grinning,124.716458,92.40540959,101.5077454,32.31104841,0.615313853,58.5518924,m,F
S14T45Wlicking_F_,licking,242.495172,183.5510845,220.5531941,58.94408752,0.635075363,73.71207532,m,F
S14T46Wpuckering_F_,puckering,182.3557597,91.84828671,126.952462,90.50747294,0.631231902,54.52363183,m,F
S14T47Wsmiling_F_,smiling,118.6001492,90.19303179,101.6839452,28.40711737,0.779288005,58.63151962,m,F
S14T48Wsmirking_F_,smirking,129.909009,96.04354497,108.3230494,33.86546399,0.976625521,58.84311387,m,F
S14T49Wwhistling_F_,whistling,122.3981306,95.77977758,104.5735968,26.61835301,0.76116861,57.90539369,m,F
S14T4Wpeering_F_,peering,188.4955742,95.8205398,135.378353,92.67503443,0.631710211,60.67214093,m,F
S14T50Wbowling_F_,bowling,118.3781782,71.70121385,100.9961537,46.67696436,0.738610966,59.71186512,m,F
S14T51Wcamping_F_,camping,121.6943889,91.23824164,101.1465672,30.4561473,0.559106576,56.10683286,m,F
S14T52Wcanoeing_F_,canoeing,121.4840132,91.3843695,103.2279764,30.09964371,0.70692517,57.10201602,m,F
S14T53Wdreaming_F_,dreaming,135.0360634,91.22420579,105.391497,43.81185762,0.667748748,60.45715077,m,F
S14T54Wemailing_F_,emailing,146.3572989,90.76202246,105.7843728,55.59527643,0.807036338,59.23014491,m,F
S14T55Wfilming_F_,filming,133.3901255,93.69791009,103.7971359,39.69221545,0.515584609,58.95508345,m,F
S14T56Wgambling_F_,gambling,122.7461477,92.46176587,101.1892328,30.28438178,0.631074182,59.67782185,m,F
S14T57Winterviewing_F_,interviewing,203.8191781,75.37649418,110.4404633,128.4426839,0.707073387,60.58171563,m,F
S14T58Wjoking_F_,joking,130.706321,92.66250224,103.0909284,38.04381877,0.741079988,57.99778922,m,F
S14T59Wjournaling_F_,journaling,143.8426706,88.60766511,105.0898384,55.23500548,0.780733025,59.12375685,m,F
S14T5Wreading_F_,reading,109.1342189,91.45819243,99.9311582,17.67602651,0.728683057,60.84760191,m,F
S14T60Wjuggling_F_,juggling,126.9994575,93.38632353,106.2138747,33.61313399,0.593842278,57.91058063,m,F
S14T61Wlaughing_F_,laughing,112.9018874,92.68877546,103.9815565,20.21311198,0.680529788,58.2449964,m,F
S14T62Wnapping_F_,napping,116.2690584,91.82683958,105.0714467,24.44221878,0.692978876,59.42325665,m,F
S14T63Wpainting_F_,painting,129.758103,92.40001715,104.3093666,37.35808587,0.604520443,57.52328837,m,F
S14T64Wphotographing_F_,photographing,130.2986143,89.95894943,105.7852781,40.33966491,0.869029639,58.87459946,m,F
S14T65Wplaying_F_,playing,131.1731204,90.05040759,104.6728951,41.12271282,0.52782282,63.00169143,m,F
S14T66Wrelaxing_F_,relaxing,117.7778832,91.72282958,105.8495124,26.0550536,0.989151113,59.55558955,m,F
S14T67Wskiing_F_,skiing,119.8970058,92.17861157,103.3002685,27.71839427,0.880386495,57.35376689,m,F
S14T68Wsneezing_F_,sneezing,112.186447,92.82379134,101.0278555,19.36265571,0.842427806,57.39960083,m,F
S14T69Wstudying_F_,studying,115.7653567,89.30305071,99.84732375,26.46230601,0.754412363,58.58615554,m,F
S14T6Wseeing_F_,seeing,123.7035351,92.92647353,102.2869458,30.77706158,0.748548254,58.13312592,m,F
S14T70Wtraveling_F_,traveling,123.4286331,90.78955649,102.1039163,32.63907661,0.747126984,57.72307435,m,F
S14T71Wvoting_F_,voting,113.523923,91.389405,101.5400755,22.13451803,0.639203128,58.61136563,m,F
S14T72Warguing_V_,arguing,112.703036,87.47612099,99.72106002,25.22691498,0.657761716,59.07250876,m,V
S14T73Warticulating_V_,articulating,206.02006,85.98810441,114.3366636,120.0319556,1.071459238,58.4871596,m,V
S14T74Wbabbling_V_,babbling,134.3578532,90.44517873,103.1059257,43.91267444,0.795440017,58.43639513,m,V
S14T75Wbantering_V_,bantering,123.0035297,90.51046716,103.7843475,32.4930625,0.879862583,55.96480346,m,V
S14T76Wchatting_V_,chatting,119.5412208,89.0781602,99.29162942,30.46306055,0.723019922,55.67873304,m,V
S14T77Wcheering_V_,cheering,127.715233,92.53769121,104.8428153,35.17754181,0.572685941,59.88739783,m,V
S14T78Wcommenting_V_,commenting,120.8486341,93.95838836,103.390993,26.89024578,0.779609227,57.43196255,m,V
S14T79Wconversing_V_,conversing,117.1854483,92.12426586,103.335087,25.06118242,0.846728332,57.15438369,m,V
S14T7Wstaring_F_,staring,125.3159091,91.34471654,103.6317596,33.97119251,0.766884331,58.838293,m,F
S14T80Wdebating_V_,debating,129.4483534,84.58403402,108.4995381,44.86431941,0.800015506,58.75597096,m,V
S14T81Wdiscussing_V_,discussing,117.6533549,62.2961742,100.1467948,55.35718068,0.929563025,57.66105263,m,V
S14T82Wgossiping_V_,gossiping,134.7748917,94.18002052,110.36146,40.59487118,0.914381114,58.04393764,m,V
S14T83Whollering_V_,hollering,129.7762186,92.12684087,101.4320404,37.64937772,0.596073791,60.2850098,m,V
S14T84Whumming_V_,humming,130.2586824,93.46945932,103.7751341,36.7892231,0.574570068,56.38318487,m,V
S14T85Wlecturing_V_,lecturing,138.6426544,91.82357104,100.794813,46.8190834,0.815377876,55.28428987,m,V
S14T86Wmentioning_V_,mentioning,128.4430345,92.36989872,105.923462,36.07313576,0.775934502,60.03712772,m,V
S14T87Wmumbling_V_,mumbling,144.054002,86.37540565,104.0889704,57.67859631,0.804623016,60.03391084,m,V
